q1,q2,q3,q4,q5,q6,index,obj,alpha_6,theta_6,a_6,d_6,theta_5,a_5,alpha_5,d_5,alpha_4,a_4,theta_4,alpha_3,a_3,theta_3,d_4,beta_3,alpha_2,a_2,theta_2,beta_2,alpha_1,a_1,d_1,theta_1
-74.543,-17.667,124.372,69.999,-180.000,212.127,a_1,-1.003,0.005,-1.107,-0.845,-0.353,3.078,0.803,-1.115,0.483,-1.391,-0.457,-2.301,-0.245,1.626,-9.553,-0.208,-1.000,-0.169,-0.209,5.729,-0.087,2.247,1.771,0.000,-0.000
-72.841,25.282,79.014,59.264,170.418,249.011,a_1,-1.002,-0.025,-0.194,-0.148,-0.001,3.045,0.881,-3.158,0.974,0.113,-0.726,-4.173,-1.236,1.673,-11.307,-0.186,-0.931,0.529,0.471,2.595,0.431,1.338,1.918,-0.000,-0.000
-73.234,39.001,30.295,69.999,178.768,-25.268,a_1,-1.002,-0.262,1.576,1.204,-0.219,3.276,0.864,-4.690,1.337,1.471,-0.613,-5.650,-1.757,1.831,-8.959,-0.121,-0.629,1.050,0.616,3.234,1.595,1.595,1.900,-0.000,-0.000
-76.524,-42.214,139.991,68.515,-180.000,-163.704,a_1,-1.001,-0.010,-1.161,-0.887,-0.399,3.209,0.824,-1.428,0.583,-0.855,-0.462,-2.149,-0.200,1.713,-8.554,-0.227,-0.799,-0.296,-0.629,6.477,-0.768,2.313,1.723,-0.000,-0.000
253.504,-19.918,110.388,178.541,-119.995,280.302,a_1,-0.999,-0.460,-1.236,-0.944,-0.189,-2.787,-0.693,0.620,-0.021,-2.473,0.956,-2.759,-0.012,1.742,-8.306,-0.044,-0.167,0.371,-0.240,6.415,-0.065,0.299,1.679,0.000,-0.000
-88.812,18.345,39.190,69.931,147.248,-58.727,a_1,-0.997,-0.397,1.000,0.764,0.066,1.414,0.489,-4.680,1.314,1.671,-0.458,-5.472,-1.150,1.875,-7.359,-0.272,-1.050,0.176,0.341,5.626,-0.932,1.194,1.765,0.000,-0.000
238.917,35.739,15.518,70.000,148.032,306.516,a_1,-0.997,-0.178,0.841,0.643,-0.142,0.897,0.272,-4.684,1.339,2.260,-0.411,-5.408,-0.230,1.721,-6.031,-0.301,0.990,-1.115,0.524,4.455,-3.947,-0.771,1.668,-0.000,-0.000
219.713,21.033,64.572,-160.586,-95.000,-34.199,a_1,-0.996,-0.507,-1.474,-1.126,0.164,-4.081,-1.020,-0.026,-0.020,-0.102,1.084,-1.609,-0.179,1.612,-5.683,-0.249,1.237,-1.016,0.327,4.789,-4.469,-1.795,1.481,0.000,-0.000
-49.106,63.275,22.954,-124.290,-77.220,-302.601,a_1,-0.996,-1.384,0.994,0.759,0.406,2.886,0.555,-2.591,0.657,2.013,1.051,-1.699,-2.297,1.626,-6.918,-0.657,-7.281,1.805,0.673,2.035,-3.009,1.597,1.770,0.000,-0.000
250.479,-17.809,104.399,179.861,-119.999,257.076,a_1,-0.996,-0.615,-1.062,-0.811,-0.230,-2.815,-0.716,0.859,-0.047,-2.326,0.917,-3.082,0.001,1.763,-8.196,-0.057,-0.081,0.388,-0.205,6.363,-0.286,0.077,1.665,0.000,-0.000
-56.722,11.035,58.299,170.478,-120.000,211.222,a_1,-0.994,-0.504,-0.621,-0.474,-0.349,1.009,0.247,0.954,-0.071,-2.447,0.419,-4.678,-1.903,1.867,-8.222,-0.275,-2.447,0.533,0.236,5.223,1.243,3.254,1.740,-0.000,-0.000
268.967,69.716,3.466,-106.146,-22.390,-216.520,a_1,-0.993,-0.852,-1.161,-0.887,-0.163,1.726,0.419,-1.502,0.518,2.708,1.175,-1.603,-0.893,1.667,-4.550,-0.809,-5.417,-1.515,0.774,2.716,-8.120,0.045,1.732,-0.000,-0.000
267.357,70.000,-10.790,-64.225,-43.300,-231.705,a_1,-0.993,-0.964,-1.374,-1.049,0.084,1.771,0.319,-3.078,1.046,0.739,1.283,-0.201,0.386,1.714,-1.670,-0.794,-5.266,-1.609,0.676,4.465,-7.822,0.276,1.662,0.000,-0.000
-71.089,17.443,86.420,-84.375,-180.000,256.090,a_1,-0.992,-0.484,1.372,1.048,-0.310,-2.826,-0.768,-5.409,1.596,2.462,1.126,-1.860,-0.305,1.676,-8.953,-0.127,-1.005,0.535,0.340,4.705,1.588,2.211,1.830,0.000,-0.000
-43.953,10.878,73.168,179.708,-119.999,-29.503,a_1,-0.991,-0.143,0.036,0.028,0.089,0.611,0.214,-0.331,0.076,-0.958,0.796,-3.241,-2.426,1.726,-8.416,-0.444,-3.783,0.600,0.221,4.538,0.261,3.627,1.675,0.000,-0.000
252.376,28.652,36.365,109.998,90.000,322.539,a_1,-0.990,-0.966,-0.787,-0.601,0.470,-2.802,-0.599,-1.624,0.332,1.927,-0.470,-2.518,-0.858,1.796,-4.528,-0.599,-2.943,-0.720,0.436,5.972,-5.919,-0.289,1.597,0.000,-0.000
-89.179,45.199,10.903,-70.000,-155.566,-323.599,a_1,-0.990,-0.084,-1.164,-0.889,-0.227,-3.370,-1.042,-3.970,1.165,1.523,1.520,2.611,-0.586,1.952,0.762,-0.191,-0.894,0.505,0.463,8.503,0.443,1.774,1.575,0.000,-0.000
-52.655,59.653,8.273,-4.514,153.647,341.241,a_1,-0.989,-0.901,0.668,0.510,-0.189,-0.182,-0.066,-6.871,1.912,2.768,0.451,-4.052,-1.941,1.791,-7.149,-0.021,-1.633,3.197,0.757,2.452,4.471,2.303,1.884,0.000,-0.000
208.444,-1.766,139.998,166.448,-52.528,-45.579,a_1,-0.988,-1.021,-0.744,-0.569,0.503,-2.746,-0.543,-1.697,0.373,0.448,1.204,-0.196,-1.536,0.920,-7.385,-0.004,1.163,0.156,0.043,4.254,-1.728,-2.013,1.400,0.000,-0.000
-66.220,13.913,70.627,-84.539,-173.232,-119.741,a_1,-0.987,-0.374,1.439,1.099,-0.314,-3.108,-0.821,-4.319,1.377,1.862,1.369,-0.798,-0.102,1.832,-5.943,-0.116,-1.165,0.644,0.265,6.762,2.691,3.335,1.690,-0.000,-0.000
-64.838,-6.681,126.341,70.000,-180.000,190.693,a_1,-0.983,-0.546,-0.923,-0.705,-0.181,2.986,0.779,-0.757,0.400,-2.007,-0.450,-2.625,-0.376,1.473,-10.975,-0.246,-1.323,-0.060,-0.023,4.256,-0.112,2.311,1.829,-0.000,-0.000
242.309,3.328,90.651,-145.881,-80.000,203.904,a_1,-0.983,-1.335,-0.764,-0.584,0.457,-2.106,-0.481,0.615,0.275,1.499,1.344,-2.185,-1.687,1.646,-7.317,-0.473,-1.334,-0.018,0.116,5.570,-4.521,-0.805,1.595,0.000,-0.000
240.149,1.758,66.124,68.741,116.287,-294.290,a_1,-0.982,-1.282,-0.175,-0.134,0.248,1.892,0.230,-3.522,1.003,1.035,-0.461,-4.303,0.137,1.813,-7.144,-0.158,0.519,0.038,0.097,6.000,-1.884,-0.690,1.612,0.000,-0.000
206.767,4.001,90.428,70.000,112.405,-39.322,a_1,-0.981,-0.324,0.054,0.041,0.177,0.176,0.138,-1.761,0.452,0.227,-0.434,-2.839,0.669,1.445,-7.537,-0.144,1.267,-0.125,0.111,3.737,-3.113,-2.032,1.401,0.000,-0.000
222.429,19.209,140.000,158.206,-75.505,-31.473,a_1,-0.980,-1.265,-0.944,-0.721,0.628,-3.479,-0.797,-2.193,0.411,0.180,1.069,-1.099,-1.350,0.755,-9.953,-0.094,1.300,-0.487,0.336,2.277,-2.190,-0.951,1.637,-0.000,-0.000
-72.964,41.886,0.719,29.441,91.744,20.913,a_1,-0.980,-0.713,-0.581,-0.444,-0.292,-1.173,-0.363,-6.648,1.887,1.390,0.298,-6.059,-1.439,1.757,-6.459,-0.366,-2.912,0.960,0.591,4.463,-0.763,1.792,1.814,0.000,-0.000
-77.218,42.965,32.517,70.000,109.133,-104.534,a_1,-0.980,-1.406,0.339,0.259,0.687,-1.934,-0.223,-3.965,1.237,0.987,-0.658,-5.293,-2.191,1.749,-9.076,-0.537,-3.712,0.329,0.652,2.547,-3.515,0.813,1.855,0.000,-0.000
-67.504,12.872,71.720,-70.000,-180.000,178.729,a_1,-0.978,0.465,1.162,0.888,-0.401,-2.446,-0.709,-5.032,1.570,2.488,1.208,-1.109,-0.259,1.832,-6.261,-0.138,-1.218,0.566,0.255,6.646,2.292,3.164,1.701,0.000,-0.000
-66.651,11.020,94.041,70.000,130.668,-83.512,a_1,-0.978,-1.099,-0.244,-0.187,0.565,-0.642,0.111,-2.124,0.650,0.686,-0.563,-3.209,-2.911,1.597,-10.205,-0.559,-2.821,0.261,0.245,3.741,-2.742,1.698,1.791,0.000,-0.000
203.826,15.855,70.230,90.328,79.999,-327.118,a_1,-0.977,-0.782,-0.027,-0.021,0.360,-0.658,-0.386,-0.699,0.102,0.621,-0.295,-1.159,0.090,1.504,-4.812,-0.243,1.265,-0.976,0.238,4.618,-5.162,-2.592,1.295,0.000,-0.000
254.769,-0.813,72.004,179.946,-120.000,-298.118,a_1,-0.977,0.247,0.812,0.620,-0.342,-1.689,-0.530,1.292,-0.214,0.212,0.581,-4.904,-0.940,1.826,-7.952,-0.420,-1.532,0.091,0.059,5.815,-3.205,0.020,1.671,-0.000,-0.000
236.708,16.991,110.070,-130.718,-80.000,186.466,a_1,-0.976,-1.004,-0.533,-0.407,0.540,-2.098,-0.565,-2.084,1.024,1.445,1.332,0.539,-2.932,1.225,-7.077,-0.493,-0.035,-0.546,0.311,4.719,-5.586,-1.077,1.592,0.000,-0.000
-67.860,-43.689,139.999,68.615,-179.997,133.566,a_1,-0.976,-0.718,-0.463,-0.354,-0.265,3.543,0.859,-1.726,0.666,-0.622,-0.498,-2.999,-0.436,1.723,-9.308,-0.291,-0.649,-0.469,-0.645,5.664,-1.380,2.624,1.751,0.000,-0.000
217.933,-22.207,118.408,70.000,94.382,-17.834,a_1,-0.975,-0.737,0.187,0.143,0.356,-0.066,0.026,-2.218,0.479,-0.110,-0.395,-3.013,0.030,1.507,-8.406,-0.037,-0.212,0.833,-0.251,4.713,-0.781,-1.687,1.485,0.000,-0.000
236.387,2.547,93.184,70.000,129.906,-305.217,a_1,-0.973,-1.142,0.542,0.414,0.136,2.260,0.435,-2.562,0.708,-0.271,-0.579,-4.190,0.402,1.623,-9.913,-0.078,1.052,0.001,0.115,3.832,-1.213,-0.641,1.700,0.000,-0.000
270.000,69.998,21.506,-99.609,-30.973,78.403,a_1,-0.973,-1.185,-0.252,-0.193,0.009,2.018,0.435,-3.183,0.918,1.598,1.190,-0.136,-2.302,1.618,-5.092,-0.814,-5.364,-1.466,0.791,2.362,-8.149,0.016,1.744,-0.000,-0.000
218.571,-9.107,85.896,70.000,94.912,67.771,a_1,-0.972,-1.238,-0.094,-0.072,0.340,1.284,0.018,-2.262,0.668,0.231,-0.382,-3.012,0.751,1.666,-6.668,-0.057,0.650,0.520,-0.058,5.723,-1.813,-1.926,1.428,0.000,-0.000
-85.746,-19.842,105.064,70.000,172.819,287.909,a_1,-0.972,0.510,0.434,0.331,-0.352,3.090,0.824,-2.492,0.816,0.008,-0.532,-3.967,-0.529,1.828,-9.106,-0.157,-0.552,-0.011,-0.248,6.125,-0.118,1.609,1.753,0.000,-0.000
-51.884,36.074,42.923,70.000,136.868,272.858,a_1,-0.972,-1.072,0.663,0.507,0.585,0.621,0.447,-4.017,1.164,0.665,-0.622,-5.156,-2.641,1.759,-9.654,-0.330,-3.731,1.362,0.556,2.599,0.585,2.131,1.847,0.000,-0.000
264.400,25.047,55.811,179.998,-120.000,-244.487,a_1,-0.971,-0.657,0.977,0.747,-0.143,-1.290,-0.419,0.886,-0.121,0.223,0.411,-5.939,-1.722,1.756,-10.094,-0.465,-1.681,-0.118,0.458,3.057,-3.789,0.236,1.826,-0.000,-0.000
224.616,22.949,43.291,70.000,120.665,-302.659,a_1,-0.965,-1.260,-0.271,-0.207,0.189,1.434,0.172,-3.661,1.008,1.521,-0.489,-4.482,0.425,1.696,-6.648,-0.234,1.772,-0.932,0.365,4.341,-3.961,-1.424,1.559,0.000,-0.000
270.000,68.989,39.259,-108.250,-24.965,0.962,a_1,-0.962,-0.625,0.895,0.684,-0.078,1.726,0.442,-3.793,1.044,1.500,1.156,0.983,-3.471,1.507,-5.684,-0.800,-4.702,-1.390,0.806,2.092,-8.007,-0.021,1.758,0.000,-0.000
244.967,42.875,-14.405,151.522,90.000,-6.630,a_1,-0.960,-0.373,-0.423,-0.323,0.212,-1.576,-0.448,-0.466,0.045,1.276,-0.212,-0.869,0.712,1.765,1.121,-0.448,-1.992,-1.754,0.449,8.139,-5.123,-0.697,1.441,-0.000,-0.000
-28.381,20.970,82.216,179.846,-120.000,-45.616,a_1,-0.960,-0.631,0.110,0.084,0.368,0.781,0.360,-1.260,0.282,-0.873,0.897,-2.515,-2.719,1.500,-9.230,-0.427,-4.394,1.159,0.324,2.863,0.833,3.458,1.658,-0.000,-0.000
237.890,6.560,119.360,-178.707,-80.000,10.356,a_1,-0.960,-0.838,-0.339,-0.259,0.469,-1.705,-0.553,-1.363,0.201,1.810,1.281,-0.171,-3.116,1.239,-7.699,-0.518,-0.326,-0.141,0.164,4.885,-5.275,-1.050,1.586,0.000,-0.000
242.210,-25.559,108.359,179.481,-119.999,168.007,a_1,-0.959,-0.681,0.460,0.351,-0.280,-2.745,-0.794,1.272,-0.131,-0.558,0.780,-4.359,-0.303,1.754,-8.779,-0.196,-0.728,0.561,-0.344,5.618,-1.324,-0.570,1.646,0.000,-0.000
269.011,27.691,41.387,93.934,90.000,-99.887,a_1,-0.959,-1.378,-0.470,-0.359,0.525,-3.642,-0.688,-1.494,0.608,1.778,-0.525,-2.494,-1.490,1.793,-5.292,-0.688,-4.347,-0.153,0.426,5.751,-5.450,0.686,1.642,-0.000,-0.000
252.726,31.303,52.585,-85.000,-112.499,-42.655,a_1,-0.959,-1.113,-0.083,-0.064,0.143,-3.284,-0.767,-4.785,1.296,1.827,1.398,3.179,-0.904,1.777,-1.448,-0.254,-0.533,-0.602,0.406,8.001,-2.145,0.111,1.545,-0.000,-0.000
-70.502,-7.353,99.561,159.145,-120.000,-31.320,a_1,-0.958,0.251,-0.374,-0.286,-0.194,-0.039,-0.013,0.498,-0.061,-1.377,0.454,-4.732,-2.118,1.742,-10.578,-0.427,-1.795,-0.047,-0.034,4.442,-1.782,1.872,1.799,-0.000,-0.000
-71.855,0.080,76.372,69.822,-180.000,56.832,a_1,-0.958,-0.585,0.850,0.650,-0.380,3.753,0.938,-3.128,0.982,0.451,-0.524,-4.291,-0.906,1.882,-8.551,-0.140,-0.749,0.104,0.082,5.900,1.253,2.559,1.762,0.000,-0.000
-74.495,-6.233,111.375,70.000,113.372,-303.176,a_1,-0.958,-1.341,0.484,0.369,0.585,1.005,-0.042,-2.559,0.628,0.227,-0.578,-3.860,-1.946,1.632,-10.926,-0.431,-1.542,-0.012,-0.018,4.158,-2.066,1.543,1.817,0.000,-0.000
-23.008,39.190,70.735,70.000,111.349,166.728,a_1,-0.957,-1.473,1.044,0.797,0.625,0.097,-0.076,-0.871,0.646,-1.088,-0.459,-2.061,-2.927,1.417,-9.180,-0.389,-5.406,2.139,0.493,1.687,1.499,2.748,1.683,-0.000,-0.000
-89.889,-35.228,113.873,69.996,169.197,71.963,a_1,-0.956,-0.602,0.489,0.374,-0.396,3.427,0.836,-2.622,0.864,0.072,-0.491,-3.850,-0.256,1.868,-8.294,-0.078,-0.404,0.132,-0.510,6.831,0.140,1.516,1.708,0.000,-0.000
248.607,45.015,75.288,-123.626,-79.999,-344.641,a_1,-0.955,-1.484,-0.343,-0.262,0.563,-1.003,-0.392,-4.537,1.029,1.428,1.316,2.618,-3.418,1.353,-4.771,-0.630,-1.345,-1.501,0.616,4.426,-7.067,-0.560,1.647,0.000,-0.000
-71.770,15.079,110.068,-64.272,-180.000,85.692,a_1,-0.954,-0.154,-1.042,-0.796,-0.292,-0.360,-0.166,-6.631,1.911,3.712,0.496,-0.697,0.084,1.407,-9.447,-0.149,-1.418,0.435,0.310,4.512,1.197,2.082,1.840,0.000,-0.000
-50.449,37.682,21.187,119.826,90.000,316.040,a_1,-0.954,-1.002,-0.748,-0.571,0.318,-3.023,-0.671,-1.893,0.465,2.023,-0.318,-2.497,-1.382,1.757,-5.176,-0.671,-6.788,1.562,0.445,4.801,-2.173,3.080,1.629,0.000,-0.000
267.065,5.704,66.120,94.700,89.936,-0.000,a_1,-0.954,-0.997,-0.475,-0.363,0.479,-2.024,-0.590,-2.546,0.510,1.595,-0.479,-3.458,-1.647,1.822,-6.649,-0.589,-3.134,0.065,0.155,6.380,-3.994,0.749,1.635,0.000,-0.000
-57.072,37.145,38.747,70.000,97.266,73.445,a_1,-0.953,-1.382,-0.114,-0.087,0.663,0.468,-0.218,-4.617,1.241,0.926,-0.632,-5.753,-2.615,1.769,-9.873,-0.336,-3.477,1.204,0.581,2.485,0.130,1.829,1.870,0.000,-0.000
-84.476,-16.290,105.592,69.999,152.362,61.290,a_1,-0.947,-1.053,0.783,0.598,0.025,3.436,0.745,-2.801,0.820,-0.187,-0.575,-4.465,-0.504,1.801,-10.056,-0.129,-0.365,-0.012,-0.189,5.338,0.023,1.546,1.801,0.000,-0.000
-85.318,-45.000,129.491,66.066,166.057,45.155,a_1,-0.945,-0.777,0.948,0.724,-0.196,3.414,0.827,-3.405,1.001,0.421,-0.591,-4.892,-0.655,1.830,-9.960,-0.114,-0.314,0.122,-0.682,5.035,-0.634,1.439,1.817,0.000,-0.000
-87.933,-42.955,122.547,70.000,169.840,323.155,a_1,-0.945,0.160,1.197,0.914,-0.298,3.072,0.813,-3.193,0.967,0.403,-0.563,-4.977,-0.668,1.856,-9.489,-0.133,-0.430,0.119,-0.648,5.555,-0.567,1.365,1.785,-0.000,-0.000
-72.499,57.719,0.000,68.565,72.778,229.519,a_1,-0.941,-1.082,0.966,0.738,0.350,-3.736,-0.867,-4.700,1.489,-0.140,-0.485,-5.242,-1.027,1.672,-7.126,-0.663,-5.421,0.374,0.727,2.489,-4.740,0.859,1.816,-0.000,-0.000
-74.651,34.311,41.351,93.309,90.000,350.671,a_1,-0.940,-1.390,-0.466,-0.356,0.646,-2.322,-0.599,-3.750,0.781,1.606,-0.646,-4.978,-2.410,1.755,-8.840,-0.599,-4.291,0.351,0.541,3.251,-3.822,1.081,1.810,0.000,-0.000
-80.718,-43.578,145.956,-148.814,-95.000,-131.111,a_1,-0.940,-1.104,-0.845,-0.646,0.460,-1.368,-0.169,-0.449,0.486,1.252,1.339,-1.441,-2.383,1.519,-7.551,-0.848,-1.732,-0.715,-0.611,6.035,-4.319,1.283,1.564,0.000,-0.000
-22.683,21.957,88.039,70.000,146.932,252.858,a_1,-0.938,-1.148,-0.001,-0.001,0.546,0.571,0.422,-1.313,0.566,-0.787,-0.350,-2.282,-2.843,1.394,-9.366,-0.448,-4.548,1.215,0.322,2.430,0.714,3.389,1.625,0.000,-0.000
-53.582,34.940,36.338,9.169,-179.999,-107.311,a_1,-0.937,0.090,1.590,1.215,-0.216,1.352,0.387,-6.319,1.855,3.054,0.154,-3.655,-1.392,1.859,-7.275,-0.048,-1.495,1.881,0.523,4.294,4.185,3.211,1.801,0.000,-0.000
221.628,27.791,82.555,-142.847,-80.000,210.711,a_1,-0.935,-1.505,-0.674,-0.515,0.652,-3.533,-0.806,-0.078,0.422,1.761,1.254,-1.481,-1.464,1.390,-7.541,-0.423,0.705,-1.195,0.445,3.071,-6.105,-1.443,1.549,0.000,-0.000
226.072,47.146,4.507,128.348,79.721,360.000,a_1,-0.935,-0.738,-0.635,-0.485,0.430,-2.326,-0.670,-1.036,0.121,1.704,-0.415,-1.833,0.234,1.690,-1.709,-0.511,-0.807,-2.930,0.548,5.328,-7.579,-1.773,1.453,0.000,-0.000
220.545,47.868,-10.919,105.365,80.000,-292.093,a_1,-0.934,-1.269,-0.791,-0.604,0.538,-0.783,-0.573,-2.795,0.771,1.361,-0.506,-3.769,0.673,1.588,-2.237,-0.404,0.895,-3.020,0.545,4.842,-6.763,-1.892,1.455,-0.000,-0.000
253.942,26.452,83.388,-129.383,-80.000,-229.501,a_1,-0.934,-1.431,-0.784,-0.599,0.592,-0.034,-0.299,-1.510,0.746,1.722,1.352,-0.362,-3.602,1.476,-6.883,-0.729,-2.466,-0.615,0.439,4.437,-7.160,-0.373,1.638,0.000,-0.000
-89.954,-38.857,127.591,179.997,-119.999,72.469,a_1,-0.934,-0.452,0.836,0.639,0.044,-0.995,-0.449,0.704,-0.104,0.992,0.752,-4.380,-2.419,1.704,-9.326,-0.689,-1.864,-0.253,-0.573,4.871,-3.815,0.595,1.693,0.000,-0.000
219.438,54.049,-11.213,70.000,109.185,-233.181,a_1,-0.930,-0.730,-1.712,-1.308,0.164,0.186,-0.138,-3.939,1.299,2.968,-0.308,-4.050,0.109,1.561,-3.279,-0.344,2.085,-3.117,0.608,3.801,-6.161,-1.644,1.513,0.000,-0.000
-38.905,-6.645,125.358,58.431,-180.000,236.672,a_1,-0.929,-0.365,-0.563,-0.430,0.093,2.792,0.855,-1.264,0.566,-1.240,-0.409,-2.739,-1.067,1.379,-10.624,-0.430,-2.132,-0.153,-0.009,3.604,-0.706,3.368,1.701,0.000,-0.000
-76.196,-44.997,155.000,-104.036,179.758,255.085,a_1,-0.928,-0.402,1.159,0.886,-0.402,-3.410,-0.934,-4.712,1.440,2.363,1.301,-1.131,0.218,1.570,-8.572,-0.213,-0.951,-0.278,-0.677,6.387,-0.798,2.324,1.730,0.000,-0.000
225.503,22.104,32.148,69.999,129.090,-343.723,a_1,-0.926,-0.927,0.325,0.248,0.013,1.045,0.194,-4.255,1.140,1.765,-0.398,-5.018,0.544,1.712,-5.852,-0.262,1.419,-0.956,0.349,4.925,-4.255,-1.518,1.532,-0.000,-0.000
230.965,35.311,24.465,120.225,90.000,318.090,a_1,-0.926,-0.643,-0.919,-0.702,0.355,-2.512,-0.522,-0.515,0.084,1.912,-0.355,-1.190,-0.239,1.752,-2.142,-0.522,-1.632,-1.963,0.458,6.191,-7.097,-1.624,1.443,0.000,-0.000
-65.739,-45.000,138.472,68.661,-179.997,69.504,a_1,-0.925,-0.908,0.769,0.587,-0.156,3.710,0.890,-2.779,0.847,0.152,-0.601,-4.653,-1.107,1.748,-10.706,-0.299,-0.328,-0.263,-0.663,4.192,-2.056,2.182,1.827,-0.000,-0.000
-52.615,45.820,2.290,98.021,90.000,-6.536,a_1,-0.925,-1.454,-0.292,-0.223,0.555,-1.908,-0.509,-4.970,1.138,1.261,-0.555,-6.027,-1.744,1.693,-7.402,-0.509,-5.754,1.650,0.592,3.188,-1.116,2.236,1.785,0.000,-0.000
230.240,64.368,-43.279,89.767,89.999,-170.519,a_1,-0.925,-0.432,-0.648,-0.495,0.297,-1.935,-0.518,-3.580,1.338,1.634,-0.297,-4.144,1.324,1.402,-1.100,-0.518,0.086,-3.715,0.650,4.516,-7.447,-1.412,1.538,0.000,-0.000
-72.108,7.010,114.360,-77.767,180.000,318.134,a_1,-0.920,-0.781,0.650,0.497,-0.283,-1.692,-0.470,-6.437,1.833,3.464,0.785,-1.878,-0.006,1.467,-10.416,-0.143,-1.149,0.219,0.195,4.273,0.892,1.985,1.852,0.000,-0.000
-30.765,61.871,3.319,-70.000,-135.933,-274.546,a_1,-0.919,-0.806,-0.069,-0.052,0.357,1.058,-0.067,-4.232,1.285,0.792,1.284,1.576,0.343,1.805,-1.663,-0.263,-5.089,5.099,0.463,4.670,3.994,4.922,1.583,0.000,-0.000
-74.458,-17.476,132.177,-7.534,-180.000,121.038,a_1,-0.917,-0.220,-1.072,-0.819,-0.352,2.451,0.590,-5.402,1.617,2.778,-0.244,-1.959,0.038,1.531,-9.870,-0.182,-1.042,-0.158,-0.207,5.494,0.035,2.203,1.787,-0.000,-0.000
-89.992,-45.000,139.587,3.390,160.359,-288.198,a_1,-0.916,-0.608,-0.689,-0.526,-0.330,1.733,0.390,-5.879,1.716,3.232,-0.120,-3.276,-0.313,1.753,-9.394,-0.072,-0.502,0.236,-0.680,5.561,-0.258,1.287,1.784,-0.000,-0.000
-71.365,-9.025,116.438,-84.999,-180.000,-95.073,a_1,-0.914,-0.399,1.316,1.005,-0.369,-2.533,-0.691,-5.531,1.650,2.919,1.101,-1.661,0.089,1.614,-8.967,-0.162,-1.104,-0.088,-0.062,5.951,0.796,2.592,1.756,0.000,-0.000
-62.116,39.574,29.679,78.757,90.000,263.855,a_1,-0.914,-1.590,0.347,0.265,0.579,-3.447,-0.646,-3.619,1.112,0.881,-0.579,-4.720,-2.367,1.730,-8.111,-0.646,-5.808,0.826,0.558,3.189,-3.436,1.613,1.777,0.000,-0.000
-61.931,-25.354,108.228,33.873,128.978,-209.250,a_1,-0.914,-0.766,-0.487,-0.372,0.318,1.235,0.140,-3.360,1.332,1.729,-0.305,-3.360,-1.477,1.789,-8.322,-0.444,-1.695,-0.610,-0.314,6.400,-1.165,3.228,1.649,-0.000,-0.000
236.041,32.272,11.195,-157.293,-79.999,-359.895,a_1,-0.913,0.635,-0.640,-0.489,-0.382,-2.387,-0.687,1.828,-0.363,2.102,0.546,-4.255,0.671,1.707,-3.470,-0.534,-1.528,-1.490,0.455,5.857,-6.696,-1.267,1.509,-0.000,-0.000
-76.567,-44.974,140.000,0.088,-179.999,-149.351,a_1,-0.912,0.573,0.092,0.070,-0.381,1.669,0.419,-5.650,1.705,3.255,-0.076,-2.740,-0.344,1.747,-8.911,-0.217,-0.654,-0.238,-0.678,6.066,-0.925,2.197,1.751,0.000,-0.000
-74.091,2.970,135.950,-65.409,-180.000,116.593,a_1,-0.910,0.017,-0.994,-0.759,-0.273,0.219,-0.005,-6.625,1.919,3.765,0.278,-1.248,0.104,1.200,-10.741,-0.182,-1.495,0.124,0.132,4.213,0.280,1.816,1.854,0.000,-0.000
-42.476,10.671,74.090,-148.991,-95.000,-174.151,a_1,-0.909,-1.246,-0.464,-0.355,0.323,1.549,0.403,-0.121,0.426,0.027,1.094,-3.469,-3.416,1.656,-8.720,-0.622,-4.801,0.521,0.212,4.031,-1.647,3.215,1.643,0.000,-0.000
-73.284,-12.362,122.584,-84.999,-180.000,-74.611,a_1,-0.909,-0.512,1.028,0.786,-0.388,-2.412,-0.665,-5.679,1.680,3.109,1.065,-1.445,0.174,1.577,-8.960,-0.163,-1.107,-0.127,-0.118,6.074,0.607,2.491,1.752,0.000,-0.000
-70.891,-3.842,79.192,168.920,-120.000,99.141,a_1,-0.909,-0.480,1.181,0.902,-0.265,0.383,0.019,0.791,-0.071,0.269,0.377,-5.755,-2.654,1.803,-9.757,-0.547,-2.921,0.010,0.022,4.761,-2.616,1.845,1.752,0.000,-0.000
-59.413,2.897,117.288,-84.635,-180.000,328.141,a_1,-0.908,-0.816,0.456,0.348,-0.245,-1.551,-0.424,-6.230,1.765,3.324,0.899,-1.175,0.491,1.447,-9.448,-0.145,-1.730,0.195,0.127,4.962,1.781,3.062,1.783,-0.000,-0.000
-79.842,-45.000,154.996,-30.309,167.062,-264.873,a_1,-0.905,-0.202,-1.115,-0.852,-0.346,0.762,0.133,-6.354,1.858,3.882,0.168,-2.005,0.015,1.596,-9.561,-0.148,-0.729,-0.041,-0.682,5.469,-0.729,1.864,1.795,0.000,-0.000
-72.322,-9.475,128.556,-85.000,-180.000,-52.554,a_1,-0.905,-0.669,0.737,0.563,-0.341,-2.043,-0.565,-6.072,1.760,3.367,0.933,-1.513,0.221,1.472,-9.742,-0.166,-1.217,-0.080,-0.071,5.403,0.506,2.334,1.791,0.000,-0.000
-75.292,-44.990,154.518,-60.845,174.443,-191.370,a_1,-0.903,0.541,0.232,0.177,-0.362,-1.258,-0.388,-6.184,1.846,3.756,0.697,-1.808,-0.041,1.589,-9.274,-0.245,-0.832,-0.253,-0.677,5.697,-1.191,2.151,1.769,-0.000,-0.000
